INJ_OBD;INJ_HW;IGN;IAC;RPM;MAP;ECT;TPS;SPD;O2SENS;AVG SPD;LPK_OBD;LPH_OBD;LPH_INJ;TOTAL_OBD;TOTAL_INJ;AVG_OBD;AVG_INJ;CURR_OBD;CURR_INJ;CURR_RUN;RUN_TOTAL;INJ_CLOSED;CLOSED_DUR;SAVED_FUEL
6.13;6.02;28.28;36.08;2175.00;16.00;86.33;10.00;96.00;1.76;79.13;9.99;9.59;9.42;25.21;25.45;8.36;7.87;2.48;2.33;29.61;203.44;2018768;4810584.50;19.24
6.13;5.75;28.28;36.08;2175.00;16.00;86.33;10.00;96.00;1.76;79.13;9.99;9.59;9.00;25.21;25.45;8.36;7.87;2.48;2.33;29.61;203.44;2018768;4810584.50;19.24
6.13;5.75;28.28;36.08;2175.00;16.00;86.33;10.00;96.00;1.76;79.13;9.99;9.59;9.00;25.21;25.45;8.36;7.87;2.48;2.33;29.61;203.44;2018768;4810584.50;19.24
6.13;5.75;28.28;36.08;2175.00;16.00;86.33;10.00;96.00;1.76;79.13;9.99;9.59;8.97;25.21;25.45;8.36;7.87;2.48;2.33;29.61;203.44;2018768;4810584.50;19.24
6.13;6.01;28.28;36.08;2175.00;16.00;86.33;10.00;96.00;1.76;79.13;9.99;9.59;9.41;25.21;25.45;8.36;7.87;2.48;2.34;29.61;203.44;2018768;4810584.50;19.24
6.13;6.01;28.28;36.08;2175.00;16.00;86.33;10.00;96.00;1.76;79.13;9.99;9.59;9.41;25.21;25.45;8.36;7.87;2.48;2.34;29.61;203.44;2018768;4810584.50;19.24
5.75;5.79;31.10;36.08;2175.00;14.00;86.33;9.00;97.00;1.76;79.14;9.28;9.00;9.06;25.21;25.45;8.36;7.88;2.48;2.34;29.64;203.47;2018768;4810584.50;19.24
5.75;5.79;31.10;36.08;2175.00;14.00;86.33;9.00;97.00;1.76;79.14;9.28;9.00;9.06;25.21;25.45;8.36;7.88;2.48;2.34;29.64;203.47;2018768;4810584.50;19.24
5.75;5.78;31.10;36.08;2175.00;14.00;86.33;9.00;97.00;1.76;79.14;9.28;9.00;9.05;25.21;25.45;8.36;7.88;2.48;2.34;29.64;203.47;2018768;4810584.50;19.24
5.75;5.97;31.10;36.08;2175.00;14.00;86.33;9.00;97.00;1.76;79.14;9.28;9.00;9.35;25.21;25.45;8.36;7.88;2.48;2.34;29.64;203.47;2018768;4810584.50;19.24
5.75;5.97;31.10;36.08;2175.00;14.00;86.33;9.00;97.00;1.76;79.14;9.28;9.00;9.38;25.21;25.45;8.36;7.88;2.48;2.34;29.64;203.47;2018768;4810584.50;19.24
5.75;5.99;31.10;36.08;2175.00;14.00;86.33;9.00;97.00;1.76;79.14;9.28;9.00;9.38;25.21;25.45;8.36;7.88;2.48;2.34;29.64;203.47;2018768;4810584.50;19.24
5.88;5.86;31.10;36.08;2175.00;14.00;86.33;9.00;97.00;1.76;79.14;9.48;9.20;9.18;25.21;25.45;8.36;7.88;2.48;2.34;29.68;203.51;2018768;4810584.50;19.24
5.88;5.86;31.10;36.08;2175.00;14.00;86.33;9.00;97.00;1.76;79.14;9.48;9.20;9.18;25.21;25.45;8.36;7.88;2.48;2.34;29.68;203.51;2018768;4810584.50;19.24
5.88;5.72;31.10;36.08;2175.00;14.00;86.33;9.00;97.00;1.76;79.14;9.48;9.20;8.96;25.21;25.46;8.36;7.88;2.48;2.34;29.68;203.51;2018768;4810584.50;19.24
5.88;5.96;31.10;36.08;2175.00;14.00;86.33;9.00;97.00;1.76;79.14;9.48;9.20;9.34;25.21;25.46;8.36;7.88;2.48;2.34;29.68;203.51;2018768;4810584.50;19.24
5.88;5.96;31.10;36.08;2175.00;14.00;86.33;9.00;97.00;1.76;79.14;9.48;9.20;9.34;25.21;25.46;8.36;7.88;2.48;2.34;29.68;203.51;2018768;4810584.50;19.24
5.88;6.14;31.10;36.08;2175.00;14.00;86.33;9.00;97.00;1.76;79.14;9.48;9.20;9.62;25.21;25.46;8.36;7.88;2.48;2.34;29.68;203.51;2018768;4810584.50;19.24
5.88;5.89;31.10;36.08;2175.00;14.00;86.33;9.00;97.00;1.76;79.14;9.48;9.20;9.22;25.21;25.46;8.36;7.88;2.48;2.34;29.68;203.51;2018768;4810584.50;19.24
5.88;5.89;31.10;36.08;2175.00;14.00;86.33;9.00;97.00;1.76;79.14;9.48;9.20;9.22;25.21;25.46;8.36;7.88;2.48;2.34;29.68;203.51;2018768;4810584.50;19.24
5.63;5.76;31.10;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;9.07;8.71;8.92;25.22;25.46;8.37;7.88;2.49;2.34;29.72;203.55;2018768;4810584.50;19.24
5.63;5.73;31.10;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;9.07;8.71;8.87;25.22;25.46;8.37;7.88;2.49;2.34;29.72;203.55;2018768;4810584.50;19.24
5.63;5.73;31.10;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;9.07;8.71;8.87;25.22;25.46;8.37;7.88;2.49;2.34;29.72;203.55;2018768;4810584.50;19.24
5.63;6.13;31.10;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;9.07;8.71;9.53;25.22;25.46;8.37;7.88;2.49;2.34;29.72;203.55;2018768;4810584.50;19.24
5.63;6.16;31.10;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;9.07;8.71;9.53;25.22;25.46;8.37;7.88;2.49;2.34;29.72;203.55;2018768;4810584.50;19.24
5.63;6.16;31.10;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;9.07;8.71;9.53;25.22;25.46;8.37;7.88;2.49;2.34;29.72;203.55;2018768;4810584.50;19.24
5.63;5.84;31.10;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;9.07;8.71;9.00;25.22;25.46;8.37;7.88;2.49;2.35;29.72;203.55;2018768;4810584.50;19.24
5.63;5.82;31.10;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;9.07;8.71;9.00;25.22;25.46;8.37;7.88;2.49;2.35;29.72;203.55;2018768;4810584.50;19.24
5.63;5.82;31.10;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;9.07;8.71;9.00;25.22;25.46;8.37;7.88;2.49;2.35;29.72;203.55;2018768;4810584.50;19.24
5.63;6.00;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;9.07;8.71;9.33;25.22;25.46;8.37;7.89;2.49;2.35;29.75;203.58;2018768;4810584.50;19.24
5.63;6.02;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;9.07;8.71;9.33;25.22;25.46;8.37;7.89;2.49;2.35;29.75;203.58;2018768;4810584.50;19.24
5.63;6.02;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;9.07;8.71;9.33;25.22;25.46;8.37;7.89;2.49;2.35;29.75;203.58;2018768;4810584.50;19.24
5.63;6.18;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;9.07;8.71;9.13;25.22;25.47;8.37;7.89;2.49;2.35;29.75;203.58;2018768;4810584.50;19.24
5.63;5.90;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;9.07;8.71;9.13;25.22;25.47;8.37;7.89;2.49;2.35;29.75;203.58;2018768;4810584.50;19.24
5.63;5.90;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;9.07;8.71;9.13;25.22;25.47;8.37;7.89;2.49;2.35;29.75;203.58;2018768;4810584.50;19.24
5.50;5.75;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;8.87;8.51;8.90;25.22;25.47;8.37;7.89;2.49;2.35;29.79;203.62;2018768;4810584.50;19.24
5.50;5.75;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;8.87;8.51;8.90;25.22;25.47;8.37;7.89;2.49;2.35;29.79;203.62;2018768;4810584.50;19.24
5.50;6.14;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;8.87;8.51;9.50;25.22;25.47;8.37;7.89;2.49;2.35;29.79;203.62;2018768;4810584.50;19.24
5.50;6.18;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;8.87;8.51;9.56;25.22;25.47;8.37;7.89;2.49;2.35;29.79;203.62;2018768;4810584.50;19.24
5.50;6.18;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;8.87;8.51;9.56;25.22;25.47;8.37;7.89;2.49;2.35;29.79;203.62;2018768;4810584.50;19.24
5.50;5.80;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;8.87;8.51;8.98;25.22;25.47;8.37;7.89;2.49;2.35;29.79;203.62;2018768;4810584.50;19.24
5.50;5.80;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;8.87;8.51;8.98;25.22;25.47;8.37;7.89;2.49;2.35;29.79;203.62;2018768;4810584.50;19.24
5.50;5.80;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.14;8.87;8.51;8.98;25.22;25.47;8.37;7.89;2.49;2.35;29.79;203.62;2018768;4810584.50;19.24
5.50;6.11;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.15;8.87;8.51;9.46;25.23;25.47;8.37;7.88;2.50;2.35;29.82;203.65;2018768;4810584.50;19.24
5.50;6.16;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.15;8.87;8.51;9.53;25.23;25.47;8.37;7.88;2.50;2.35;29.82;203.65;2018768;4810584.50;19.24
5.50;6.16;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.15;8.87;8.51;9.53;25.23;25.47;8.37;7.88;2.50;2.35;29.82;203.65;2018768;4810584.50;19.24
5.50;6.94;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.15;8.87;8.51;10.74;25.23;25.47;8.37;7.88;2.50;2.35;29.82;203.65;2018768;4810584.50;19.24
5.50;7.06;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.15;8.87;8.51;10.93;25.23;25.47;8.37;7.88;2.50;2.35;29.82;203.65;2018768;4810584.50;19.24
5.50;7.06;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.15;8.87;8.51;10.93;25.23;25.47;8.37;7.88;2.50;2.35;29.82;203.65;2018768;4810584.50;19.24
5.50;6.98;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.15;8.87;8.51;10.81;25.23;25.47;8.37;7.88;2.50;2.36;29.82;203.65;2018768;4810584.50;19.24
5.50;6.96;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.15;8.87;8.51;10.77;25.23;25.47;8.37;7.88;2.50;2.36;29.82;203.65;2018768;4810584.50;19.24
5.50;6.96;30.63;36.08;2150.00;14.00;86.33;9.00;96.00;1.76;79.15;8.87;8.51;10.64;25.23;25.47;8.37;7.88;2.50;2.36;29.82;203.65;2018768;4810584.50;19.24
5.88;7.49;30.63;36.08;2125.00;14.00;86.33;11.00;96.00;1.76;79.15;9.36;8.99;11.46;25.23;25.47;8.37;7.89;2.50;2.36;29.86;203.69;2018768;4810584.50;19.24
5.88;7.12;30.63;36.08;2125.00;14.00;86.33;11.00;96.00;1.76;79.15;9.36;8.99;10.90;25.23;25.47;8.37;7.89;2.50;2.36;29.86;203.69;2018768;4810584.50;19.24
5.88;7.12;30.63;36.08;2125.00;14.00;86.33;11.00;96.00;1.76;79.15;9.36;8.99;10.90;25.23;25.47;8.37;7.89;2.50;2.36;29.86;203.69;2018768;4810584.50;19.24
5.88;6.92;30.63;36.08;2125.00;14.00;86.33;11.00;96.00;1.76;79.15;9.36;8.99;10.59;25.23;25.48;8.37;7.89;2.50;2.36;29.86;203.69;2018768;4810584.50;19.24
5.88;6.92;30.63;36.08;2125.00;14.00;86.33;11.00;96.00;1.76;79.15;9.36;8.99;10.56;25.23;25.48;8.37;7.89;2.50;2.36;29.86;203.69;2018768;4810584.50;19.24
5.88;6.90;30.63;36.08;2125.00;14.00;86.33;11.00;96.00;1.76;79.15;9.36;8.99;10.56;25.23;25.48;8.37;7.89;2.50;2.36;29.86;203.69;2018768;4810584.50;19.24
7.13;7.37;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.15;11.61;11.03;11.41;25.23;25.48;8.37;7.89;2.50;2.36;29.89;203.72;2018768;4810584.50;19.24
7.13;7.05;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.15;11.61;11.03;10.91;25.23;25.48;8.37;7.89;2.50;2.36;29.89;203.72;2018768;4810584.50;19.24
7.13;7.05;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.15;11.61;11.03;10.90;25.23;25.48;8.37;7.89;2.50;2.36;29.89;203.72;2018768;4810584.50;19.24
7.13;7.04;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.15;11.61;11.03;10.90;25.23;25.48;8.37;7.89;2.50;2.36;29.89;203.72;2018768;4810584.50;19.24
7.13;7.23;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.15;11.61;11.03;11.19;25.23;25.48;8.37;7.89;2.50;2.36;29.89;203.72;2018768;4810584.50;19.24
7.13;7.23;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.15;11.61;11.03;11.24;25.23;25.48;8.37;7.89;2.50;2.36;29.89;203.72;2018768;4810584.50;19.24
7.13;7.26;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.15;11.61;11.03;11.24;25.23;25.48;8.37;7.89;2.50;2.36;29.89;203.72;2018768;4810584.50;19.24
7.13;7.45;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.15;11.61;11.03;11.54;25.24;25.48;8.38;7.90;2.51;2.37;29.93;203.76;2018768;4810584.50;19.24
7.13;7.45;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.15;11.61;11.03;11.00;25.24;25.48;8.38;7.90;2.51;2.37;29.93;203.76;2018768;4810584.50;19.24
7.13;7.11;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.15;11.61;11.03;11.00;25.24;25.48;8.38;7.90;2.51;2.37;29.93;203.76;2018768;4810584.50;19.24
7.13;6.93;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.15;11.61;11.03;10.72;25.24;25.48;8.38;7.90;2.51;2.37;29.93;203.76;2018768;4810584.50;19.24
7.13;6.93;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.15;11.61;11.03;10.69;25.24;25.48;8.38;7.90;2.51;2.37;29.93;203.76;2018768;4810584.50;19.24
7.13;6.90;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.15;11.61;11.03;10.69;25.24;25.48;8.38;7.90;2.51;2.37;29.93;203.76;2018768;4810584.50;19.24
7.13;7.38;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.15;11.61;11.03;11.42;25.24;25.49;8.38;7.90;2.51;2.37;29.93;203.76;2018768;4810584.50;19.24
7.13;7.38;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.15;11.61;11.03;11.47;25.24;25.49;8.38;7.90;2.51;2.37;29.93;203.76;2018768;4810584.50;19.24
7.13;7.41;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.15;11.61;11.03;11.47;25.24;25.49;8.38;7.90;2.51;2.37;29.93;203.76;2018768;4810584.50;19.24
7.13;6.95;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.16;11.61;11.03;10.76;25.24;25.49;8.38;7.91;2.51;2.37;29.96;203.79;2018768;4810584.50;19.24
7.13;6.95;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.16;11.61;11.03;10.75;25.24;25.49;8.38;7.91;2.51;2.37;29.96;203.79;2018768;4810584.50;19.24
7.13;6.94;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.16;11.61;11.03;10.75;25.24;25.49;8.38;7.91;2.51;2.37;29.96;203.79;2018768;4810584.50;19.24
7.13;7.28;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.16;11.61;11.03;11.28;25.24;25.49;8.38;7.91;2.51;2.37;29.96;203.79;2018768;4810584.50;19.24
7.13;7.28;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.16;11.61;11.03;11.33;25.24;25.49;8.38;7.91;2.51;2.37;29.96;203.79;2018768;4810584.50;19.24
7.13;7.32;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.16;11.61;11.03;11.33;25.24;25.49;8.38;7.91;2.51;2.37;29.96;203.79;2018768;4810584.50;19.24
6.88;6.99;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.16;11.20;10.64;10.82;25.25;25.49;8.38;7.91;2.51;2.37;30.00;203.83;2018768;4810584.50;19.24
6.88;6.82;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.16;11.20;10.64;10.56;25.25;25.49;8.38;7.91;2.51;2.38;30.00;203.83;2018768;4810584.50;19.24
6.88;7.16;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.16;11.20;10.64;11.09;25.25;25.49;8.38;7.91;2.51;2.38;30.00;203.83;2018768;4810584.50;19.24
6.88;7.16;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.16;11.20;10.64;11.09;25.25;25.49;8.38;7.91;2.51;2.38;30.00;203.83;2018768;4810584.50;19.24
6.88;7.36;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.16;11.20;10.64;11.40;25.25;25.49;8.38;7.91;2.51;2.38;30.00;203.83;2018768;4810584.50;19.24
6.88;7.41;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.16;11.20;10.64;11.47;25.25;25.49;8.38;7.91;2.51;2.38;30.00;203.83;2018768;4810584.50;19.24
6.88;7.41;26.40;36.08;2150.00;17.00;86.33;11.00;95.00;1.76;79.16;11.20;10.64;11.47;25.25;25.49;8.38;7.91;2.51;2.38;30.00;203.83;2018768;4810584.50;19.24
6.75;6.90;26.40;36.08;2175.00;17.00;86.33;11.00;95.00;1.76;79.16;11.13;10.57;10.81;25.25;25.49;8.39;7.91;2.52;2.38;30.03;203.86;2018768;4810584.50;19.24
6.75;6.87;26.40;36.08;2175.00;17.00;86.33;11.00;95.00;1.76;79.16;11.13;10.57;10.76;25.25;25.49;8.39;7.91;2.52;2.38;30.03;203.86;2018768;4810584.50;19.24
6.75;6.87;26.40;36.08;2175.00;17.00;86.33;11.00;95.00;1.76;79.16;11.13;10.57;10.76;25.25;25.49;8.39;7.91;2.52;2.38;30.03;203.86;2018768;4810584.50;19.24
6.75;7.24;26.40;36.08;2175.00;17.00;86.33;11.00;95.00;1.76;79.16;11.13;10.57;11.34;25.25;25.49;8.39;7.91;2.52;2.38;30.03;203.86;2018768;4810584.50;19.24
6.75;7.27;26.40;36.08;2175.00;17.00;86.33;11.00;95.00;1.76;79.16;11.13;10.57;11.38;25.25;25.49;8.39;7.91;2.52;2.38;30.03;203.86;2018768;4810584.50;19.24
6.75;7.27;26.40;36.08;2175.00;17.00;86.33;11.00;95.00;1.76;79.16;11.13;10.57;11.38;25.25;25.49;8.39;7.91;2.52;2.38;30.03;203.86;2018768;4810584.50;19.24
6.75;6.98;26.40;36.08;2175.00;17.00;86.33;11.00;95.00;1.76;79.16;11.13;10.57;10.90;25.25;25.50;8.39;7.91;2.52;2.38;30.03;203.86;2018768;4810584.50;19.24
6.75;6.96;26.40;36.08;2175.00;17.00;86.33;11.00;95.00;1.76;79.16;11.13;10.57;10.90;25.25;25.50;8.39;7.91;2.52;2.38;30.03;203.86;2018768;4810584.50;19.24
6.75;6.96;26.40;36.08;2175.00;17.00;86.33;11.00;95.00;1.76;79.16;11.13;10.57;10.90;25.25;25.50;8.39;7.91;2.52;2.38;30.03;203.86;2018768;4810584.50;19.24
6.63;7.14;26.40;36.08;2175.00;17.00;86.33;11.00;96.00;1.76;79.16;10.81;10.37;11.19;25.25;25.50;8.39;7.92;2.52;2.38;30.07;203.90;2018768;4810584.50;19.24
6.63;7.14;26.40;36.08;2175.00;17.00;86.33;11.00;96.00;1.76;79.16;10.81;10.37;11.19;25.25;25.50;8.39;7.92;2.52;2.38;30.07;203.90;2018768;4810584.50;19.24
6.63;7.14;26.40;36.08;2175.00;17.00;86.33;11.00;96.00;1.76;79.16;10.81;10.37;11.19;25.25;25.50;8.39;7.92;2.52;2.38;30.07;203.90;2018768;4810584.50;19.24
6.63;7.32;26.40;36.08;2175.00;17.00;86.33;11.00;96.00;1.76;79.16;10.81;10.37;11.47;25.25;25.50;8.39;7.92;2.52;2.38;30.07;203.90;2018768;4810584.50;19.24
6.63;7.32;26.40;36.08;2175.00;17.00;86.33;11.00;96.00;1.76;79.16;10.81;10.37;11.47;25.25;25.50;8.39;7.92;2.52;2.38;30.07;203.90;2018768;4810584.50;19.24
6.63;7.32;26.40;36.08;2175.00;17.00;86.33;11.00;96.00;1.76;79.16;10.81;10.37;11.47;25.25;25.50;8.39;7.92;2.52;2.38;30.07;203.90;2018768;4810584.50;19.24
6.63;7.27;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.70;10.37;11.38;25.26;25.50;8.39;7.92;2.53;2.39;30.11;203.94;2018768;4810584.50;19.24
6.63;7.27;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.70;10.37;11.38;25.26;25.50;8.39;7.92;2.53;2.39;30.11;203.94;2018768;4810584.50;19.24
6.63;7.28;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.70;10.37;11.40;25.26;25.50;8.39;7.92;2.53;2.39;30.11;203.94;2018768;4810584.50;19.24
6.63;6.94;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.70;10.37;10.87;25.26;25.50;8.39;7.92;2.53;2.39;30.11;203.94;2018768;4810584.50;19.24
6.63;6.94;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.70;10.37;10.84;25.26;25.50;8.39;7.92;2.53;2.39;30.11;203.94;2018768;4810584.50;19.24
6.63;6.92;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.70;10.37;10.84;25.26;25.50;8.39;7.92;2.53;2.39;30.11;203.94;2018768;4810584.50;19.24
6.63;6.71;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.70;10.37;10.51;25.26;25.51;8.39;7.92;2.53;2.39;30.14;203.97;2018768;4810584.50;19.24
6.63;7.09;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.70;10.37;11.10;25.26;25.51;8.39;7.92;2.53;2.39;30.14;203.97;2018768;4810584.50;19.24
6.63;7.09;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.70;10.37;11.10;25.26;25.51;8.39;7.92;2.53;2.39;30.14;203.97;2018768;4810584.50;19.24
6.63;7.30;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.70;10.37;11.46;25.26;25.51;8.39;7.92;2.53;2.39;30.14;203.97;2018768;4810584.50;19.24
6.63;7.32;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.70;10.37;11.46;25.26;25.51;8.39;7.92;2.53;2.39;30.14;203.97;2018768;4810584.50;19.24
6.63;7.32;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.70;10.37;11.46;25.26;25.51;8.39;7.92;2.53;2.39;30.14;203.97;2018768;4810584.50;19.24
6.63;6.83;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.70;10.37;10.69;25.26;25.51;8.39;7.92;2.53;2.39;30.14;203.97;2018768;4810584.50;19.24
6.63;6.83;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.70;10.37;10.69;25.26;25.51;8.39;7.92;2.53;2.39;30.14;203.97;2018768;4810584.50;19.24
6.63;6.83;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.70;10.37;10.69;25.26;25.51;8.39;7.92;2.53;2.39;30.14;203.97;2018768;4810584.50;19.24
6.50;7.22;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.49;10.18;11.31;25.27;25.51;8.40;7.93;2.53;2.39;30.18;204.01;2018768;4810584.50;19.24
6.50;7.22;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.49;10.18;11.31;25.27;25.51;8.40;7.93;2.53;2.39;30.18;204.01;2018768;4810584.50;19.24
6.50;7.22;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.49;10.18;11.32;25.27;25.51;8.40;7.93;2.53;2.39;30.18;204.01;2018768;4810584.50;19.24
6.50;6.86;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.49;10.18;10.74;25.27;25.51;8.40;7.93;2.53;2.40;30.18;204.01;2018768;4810584.50;19.24
6.50;6.86;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.49;10.18;10.74;25.27;25.51;8.40;7.93;2.53;2.40;30.18;204.01;2018768;4810584.50;19.24
6.50;6.84;26.87;36.08;2175.00;17.00;86.33;11.00;97.00;1.76;79.17;10.49;10.18;10.71;25.27;25.51;8.40;7.93;2.53;2.40;30.18;204.01;2018768;4810584.50;19.24
6.50;6.90;26.87;36.08;2200.00;17.00;86.33;11.00;98.00;1.76;79.17;10.51;10.30;10.93;25.27;25.52;8.40;7.93;2.54;2.40;30.21;204.04;2018768;4810584.50;19.24
6.50;6.88;26.87;36.08;2200.00;17.00;86.33;11.00;98.00;1.76;79.17;10.51;10.30;10.89;25.27;25.52;8.40;7.93;2.54;2.40;30.21;204.04;2018768;4810584.50;19.24
6.50;6.88;26.87;36.08;2200.00;17.00;86.33;11.00;98.00;1.76;79.17;10.51;10.30;10.89;25.27;25.52;8.40;7.93;2.54;2.40;30.21;204.04;2018768;4810584.50;19.24
6.50;3.71;26.87;36.08;2200.00;17.00;86.33;11.00;98.00;1.76;79.17;10.51;10.30;5.88;25.27;25.52;8.40;7.93;2.54;2.40;30.21;204.04;2018768;4810584.50;19.24
6.50;3.71;26.87;36.08;2200.00;17.00;86.33;11.00;98.00;1.76;79.17;10.51;10.30;5.88;25.27;25.52;8.40;7.93;2.54;2.40;30.21;204.04;2018768;4810584.50;19.24
6.50;3.71;26.87;36.08;2200.00;17.00;86.33;11.00;98.00;1.76;79.17;10.51;10.30;5.88;25.27;25.52;8.40;7.93;2.54;2.40;30.21;204.04;2018768;4810584.50;19.24
6.88;2.19;26.87;36.08;2200.00;17.00;86.33;11.00;98.00;1.76;79.18;11.11;10.89;3.47;25.27;25.52;8.40;7.93;2.54;2.40;30.25;204.08;2018768;4810584.50;19.24
6.88;2.19;26.87;36.08;2200.00;17.00;86.33;11.00;98.00;1.76;79.18;11.11;10.89;3.47;25.27;25.52;8.40;7.93;2.54;2.40;30.25;204.08;2018768;4810584.50;19.24
6.88;2.19;26.87;36.08;2200.00;17.00;86.33;11.00;98.00;1.76;79.18;11.11;10.89;3.47;25.27;25.52;8.40;7.93;2.54;2.40;30.25;204.08;2018768;4810584.50;19.24
6.88;1.94;26.87;36.08;2200.00;17.00;86.33;11.00;98.00;1.76;79.18;11.11;10.89;3.07;25.27;25.52;8.40;7.93;2.54;2.40;30.25;204.08;2018768;4810584.50;19.24
6.88;1.94;26.87;36.08;2200.00;17.00;86.33;11.00;98.00;1.76;79.18;11.11;10.89;3.07;25.27;25.52;8.40;7.93;2.54;2.40;30.25;204.08;2018768;4810584.50;19.24
